YYYYMMDD,OPEN,HIGH,LOW,CLOSE
2017-06-08,9690.5,9705.0,9660.25,9670.0
2017-06-09,9668.85,9693.85,9619.95,9680.25
2017-06-12,9626.6,9642.5,9602.0,9621.0
2017-06-13,9637.6,9660.6,9608.25,9613.3
2017-06-14,9618.6,9647.0,9598.25,9638.15
2017-06-15,9618.55,9626.35,9584.25,9598.25
2017-06-16,9607.75,9626.9,9585.0,9590.0
2017-06-19,9626.0,9697.0,9625.5,9674.95
2017-06-20,9684.0,9689.6,9662.0,9676.5
2017-06-21,9644.9,9668.0,9615.8,9657.65
2017-06-22,9680.15,9716.0,9616.65,9631.35
2017-06-23,9639.95,9640.0,9574.2,9592.0
2017-06-27,9615.0,9616.9,9480.05,9515.0
2017-06-28,9503.35,9524.0,9472.0,9503.8
2017-06-29,9525.25,9584.9,9497.4,9506.0
2017-06-30,9493.25,9529.05,9451.5,9515.2
2017-07-03,9547.7,9634.65,9538.75,9627.0
2017-07-04,9623.4,9643.55,9595.1,9620.0
2017-07-05,9636.15,9651.0,9615.0,9647.5
2017-07-06,9653.0,9702.9,9642.55,9668.0
2017-07-07,9654.0,9682.05,9644.25,9668.0
2017-07-10,9700.15,9793.5,9688.25,9774.35
2017-07-11,9801.65,9829.0,9780.6,9792.0
2017-07-12,9802.0,9830.0,9786.2,9828.65
2017-07-13,9872.15,9892.9,9857.5,9885.2
2017-07-14,9907.0,9907.0,9858.1,9903.05
2017-07-17,9926.15,9942.95,9906.1,9933.85
2017-07-18,9873.2,9905.2,9832.0,9852.6
2017-07-19,9875.25,9925.0,9865.4,9923.0
2017-07-20,9927.75,9929.0,9866.3,9886.5
2017-07-21,9900.05,9919.75,9833.3,9910.1
2017-07-24,9924.9,9973.8,9914.15,9961.5
2017-07-25,9985.4,9994.85,9950.85,9974.05
2017-07-26,9975.25,10032.0,9964.2,10030.8
2017-07-27,10042.4,10117.9,10010.0,10022.4
2017-07-28,10011.5,10053.3,9990.0,10039.0
2017-07-31,10038.3,10114.2,10038.3,10102.8
2017-08-01,10115.0,10149.9,10105.0,10147.3
2017-08-02,10149.0,10149.0,10081.0,10081.0
2017-08-03,10081.1,10087.9,10024.0,10036.7
2017-08-04,10028.5,10124.0,10018.3,10109.7
2017-08-07,10099.0,10119.0,10079.5,10085.6
2017-08-08,10081.1,10104.9,9958.5,10003.9
2017-08-09,9977.75,9989.0,9912.2,9912.3
2017-08-10,9895.0,9919.9,9803.55,9875.5
2017-08-11,9776.75,9800.0,9710.1,9737.05
2017-08-14,9778.25,9837.8,9776.7,9809.0
2017-08-16,9829.4,9910.0,9778.2,9906.65
2017-08-17,9927.9,9940.0,9881.6,9913.5
2017-08-18,9869.0,9869.0,9794.2,9849.7
2017-08-21,9869.95,9884.0,9755.0,9765.0
2017-08-22,9810.5,9837.45,9769.8,9792.9
2017-08-23,9811.0,9874.25,9797.0,9859.1
2017-08-24,9872.0,9889.5,9852.15,9879.9
2017-08-28,9905.75,9939.35,9884.3,9915.0
2017-08-29,9879.0,9879.0,9782.7,9793.95
2017-08-30,9850.25,9918.8,9846.5,9881.0
2017-08-31,9871.0,9922.05,9855.2,9919.7
2017-09-01,9945.3,10017.8,9937.55,10001.0
2017-09-04,10009.0,10009.0,9887.0,9920.0
2017-09-05,9945.0,9982.0,9915.25,9975.0
2017-09-06,9925.55,9954.75,9909.95,9944.7
2017-09-07,9958.25,9982.0,9947.0,9952.85
2017-09-08,9973.7,9978.0,9920.95,9946.2
2017-09-11,9995.55,10049.5,9985.25,10023.2
2017-09-12,10055.0,10114.3,10036.7,10104.9
2017-09-13,10105.0,10144.7,10078.0,10096.8
2017-09-14,10087.3,10143.5,10087.3,10117.0
2017-09-15,10080.0,10132.4,10065.0,10097.8
2017-09-18,10142.0,10188.8,10140.0,10180.0
2017-09-19,10175.6,10179.0,10148.0,10169.3
2017-09-20,10170.0,10181.7,10155.0,10168.8
2017-09-21,10151.8,10174.5,10072.7,10138.0
2017-09-22,10085.2,10099.0,9973.7,9976.1
2017-09-25,9965.0,9969.25,9841.1,9880.0
2017-09-26,9861.95,9904.4,9825.0,9856.0
2017-09-27,9898.25,9900.6,9718.25,9740.3
2017-09-28,9723.15,9777.45,9695.0,9767.7
2017-09-29,9802.35,9881.0,9788.0,9795.4
2017-10-03,9895.0,9896.0,9838.2,9870.0
2017-10-04,9866.3,9954.0,9860.4,9944.0
2017-10-05,9931.0,9965.0,9899.05,9915.0
2017-10-06,9930.1,10017.8,9928.05,10017.0
2017-10-09,9991.3,10033.0,9983.65,10019.3
2017-10-10,10029.2,10047.9,10012.5,10036.7
2017-10-11,10052.0,10084.0,9969.5,9981.6
2017-10-12,10018.0,10117.4,9995.05,10116.7
2017-10-13,10130.0,10219.2,10117.0,10193.0
2017-10-16,10220.0,10261.0,10197.0,10257.0
2017-10-17,10240.7,10271.4,10228.0,10255.1
2017-10-18,10229.0,10252.0,10195.3,10247.0
2017-10-23,10175.0,10226.7,10119.6,10196.1
2017-10-24,10203.0,10244.0,10187.8,10220.0
2017-10-25,10335.0,10351.0,10247.7,10289.5
2017-10-26,10279.8,10354.3,10267.5,10345.0
2017-10-27,10371.0,10390.0,10346.0,10361.2
2017-10-30,10380.3,10404.9,10368.1,10393.2
2017-10-31,10375.2,10388.8,10350.0,10371.8
2017-11-01,10402.7,10489.5,10402.7,10472.2
2017-11-02,10459.0,10472.8,10433.0,10453.0
2017-11-03,10469.7,10492.9,10425.0,10489.0
2017-11-06,10452.6,10530.0,10441.5,10477.0
2017-11-07,10505.1,10515.0,10381.1,10409.5
2017-11-08,10410.0,10422.7,10333.3,10365.2
2017-11-09,10385.7,10400.0,10303.0,10372.9
2017-11-10,10341.3,10379.5,10284.0,10348.0
2017-11-13,10342.5,10354.0,10259.0,10264.8
2017-11-14,10259.8,10278.0,10225.1,10231.2
2017-11-15,10199.9,10207.8,10125.4,10163.0
2017-11-16,10174.0,10265.0,10162.0,10264.0
2017-11-17,10344.8,10373.3,10292.8,10299.0
2017-11-20,10297.7,10342.0,10276.8,10321.5
2017-11-21,10348.8,10389.5,10337.5,10351.6
2017-11-22,10383.3,10388.0,10321.0,10360.0
2017-11-23,10368.4,10389.0,10310.1,10371.0
2017-11-24,10366.3,10424.0,10366.3,10417.9
2017-11-27,10380.0,10425.5,10353.0,10423.3
2017-11-28,10391.0,10428.0,10360.2,10374.0
2017-11-29,10398.4,10410.4,10340.3,10354.0
2017-11-30,10321.2,10324.0,10216.5,10225.5
2017-12-01,10289.0,10308.5,10138.0,10145.0
2017-12-04,10167.8,10198.0,10126.5,10166.0
2017-12-05,10126.3,10179.8,10091.5,10146.0
2017-12-06,10111.4,10126.8,10052.7,10073.2
2017-12-07,10080.0,10218.2,10079.0,10206.3
2017-12-08,10220.5,10298.0,10211.3,10290.2
2017-12-11,10317.9,10354.3,10302.2,10352.0
2017-12-12,10332.9,10337.5,10254.2,10264.0
2017-12-13,10240.9,10332.8,10190.1,10227.0
2017-12-14,10259.8,10297.0,10163.3,10289.0
2017-12-15,10363.8,10400.0,10343.0,10356.4
2017-12-18,10201.3,10459.8,10060.0,10410.4
2017-12-19,10425.0,10476.0,10412.3,10472.2
2017-12-20,10472.0,10504.5,10447.7,10471.6
2017-12-21,10470.4,10485.0,10443.0,10457.9
2017-12-22,10460.1,10514.7,10456.0,10509.9
2017-12-26,10506.0,10537.8,10496.6,10530.2
2017-12-27,10529.0,10566.0,10476.3,10491.5
2017-12-28,10509.0,10540.5,10474.1,10479.0
2017-12-29,10501.7,10568.0,10469.0,10556.0
2018-01-01,10540.0,10556.5,10483.3,10490.0
2018-01-02,10521.2,10524.0,10436.5,10464.5
2018-01-03,10490.3,10543.4,10456.5,10471.6
2018-01-04,10498.3,10536.8,10463.3,10536.8
2018-01-05,10550.0,10582.0,10536.5,10578.5
2018-01-08,10623.2,10639.9,10604.5,10625.1
2018-01-09,10645.2,10657.0,10612.3,10642.5
2018-01-10,10644.0,10648.0,10596.6,10636.8
2018-01-11,10630.0,10682.3,10615.5,10660.0
2018-01-12,10689.7,10695.0,10602.3,10684.2
2018-01-15,10720.0,10774.0,10711.3,10745.0
2018-01-16,10754.0,10759.0,10691.0,10723.0
2018-01-17,10704.8,10805.3,10665.3,10799.0
2018-01-18,10865.5,10873.5,10774.0,10814.2
2018-01-19,10820.0,10918.2,10792.2,10918.0
2018-01-22,10914.5,10982.4,10883.5,10963.7
2018-01-23,10988.3,11094.9,10988.3,11085.1
2018-01-24,11079.0,11114.9,11043.2,11082.1
2018-01-25,11101.0,11101.0,11011.0,11070.6
2018-01-29,11141.3,11185.6,11080.0,11138.2
2018-01-30,11097.2,11121.0,11053.2,11070.8
2018-01-31,11039.0,11077.7,11007.3,11059.0
2018-02-01,11064.3,11139.4,10880.7,11033.9
2018-02-02,10928.0,10950.0,10735.0,10740.7
2018-02-05,10629.0,10722.0,10606.0,10705.0
2018-02-06,10318.8,10613.6,10300.0,10536.0
2018-02-07,10595.0,10624.9,10442.5,10451.4
2018-02-08,10501.0,10640.0,10469.6,10576.3
2018-02-09,10378.8,10495.0,10375.0,10483.0
2018-02-12,10519.0,10559.8,10482.1,10532.5
2018-02-14,10569.0,10587.0,10456.1,10463.3
2018-02-15,10534.7,10630.3,10505.3,10558.0
2018-02-16,10596.4,10615.0,10430.2,10443.0
2018-02-19,10470.0,10485.0,10290.1,10376.9
2018-02-20,10394.0,10425.8,10332.3,10340.0
2018-02-21,10405.7,10409.8,10341.4,10390.0
2018-02-22,10345.0,10396.0,10330.0,10384.8
2018-02-23,10400.0,10516.0,10386.3,10505.9
2018-02-26,10541.0,10614.7,10536.1,10596.4
2018-02-27,10616.2,10639.7,10540.5,10564.9
2018-02-28,10495.0,10555.0,10466.0,10520.0
2018-03-01,10498.0,10530.0,10439.2,10442.0
2018-03-05,10369.8,10394.9,10320.0,10360.9
2018-03-06,10404.2,10437.0,10223.0,10225.2
2018-03-07,10200.0,10254.0,10155.0,10180.0
2018-03-08,10217.8,10277.0,10155.8,10233.0
2018-03-09,10270.7,10300.0,10193.3,10219.7
2018-03-12,10331.2,10443.4,10295.2,10433.8
2018-03-13,10401.3,10490.0,10374.5,10420.6
2018-03-14,10391.3,10438.0,10342.0,10433.1
2018-03-15,10396.9,10429.3,10359.1,10366.0
2018-03-16,10344.0,10344.0,10197.0,10237.5
2018-03-19,10230.0,10236.0,10102.0,10120.5
2018-03-20,10094.0,10185.0,10078.3,10159.0
2018-03-21,10188.9,10266.0,10148.0,10180.9
2018-03-22,10195.8,10237.8,10110.0,10116.0
2018-03-23,9999.6,10043.9,9960.0,10002.0
2018-03-26,9989.85,10161.3,9976.35,10160.0
2018-03-27,10190.7,10210.9,10147.0,10179.5
2018-03-28,10135.1,10159.7,10105.8,10115.7
2018-04-02,10198.5,10274.9,10163.7,10271.8
2018-04-03,10212.3,10297.0,10206.0,10278.2
2018-04-04,10294.0,10304.0,10121.0,10139.0
2018-04-05,10255.7,10359.3,10253.0,10356.0
2018-04-06,10341.0,10376.0,10312.0,10342.0
2018-04-09,10354.7,10414.9,10347.9,10392.1
2018-04-10,10424.4,10439.0,10392.0,10425.9
2018-04-11,10416.3,10440.0,10363.0,10417.5
2018-04-12,10415.0,10478.8,10397.8,10465.1
2018-04-13,10481.1,10527.0,10456.3,10495.0
2018-04-16,10441.3,10549.0,10431.0,10546.0
2018-04-17,10563.7,10568.0,10501.1,10548.8
2018-04-18,10580.0,10596.5,10520.2,10550.1
2018-04-19,10581.2,10585.5,10550.0,10580.0
2018-04-20,10563.3,10597.0,10531.1,10596.0
2018-04-23,10579.7,10623.1,10551.3,10582.8
2018-04-24,10582.2,10635.0,10568.1,10620.1
2018-04-25,10598.8,10613.0,10531.8,10568.0
2018-04-26,10564.7,10621.8,10556.2,10619.0
2018-04-27,10667.8,10744.0,10640.0,10724.0
2018-04-30,10727.5,10788.0,10727.5,10783.5
2018-05-02,10779.0,10786.0,10706.0,10743.5
2018-05-03,10720.3,10738.0,10665.2,10699.3
2018-05-04,10675.0,10687.7,10640.0,10660.0
2018-05-07,10680.0,10746.7,10645.1,10742.0
2018-05-08,10755.1,10766.8,10680.0,10735.5
2018-05-09,10715.0,10787.8,10712.7,10774.0
2018-05-10,10772.5,10794.5,10715.0,10723.0
2018-05-11,10752.5,10827.2,10736.8,10815.8
2018-05-14,10810.8,10848.7,10781.3,10807.0
2018-05-15,10814.8,10947.9,10787.0,10819.0
2018-05-16,10770.3,10814.0,10721.5,10766.6
2018-05-17,10764.0,10787.0,10680.5,10694.8
2018-05-18,10693.3,10693.3,10586.0,10608.0
2018-05-21,10630.0,10630.0,10521.3,10542.0
2018-05-22,10533.0,10572.0,10507.0,10554.7
2018-05-23,10525.0,10539.8,10413.5,10418.7
2018-05-24,10450.0,10523.7,10408.5,10523.0
2018-05-25,10527.8,10637.5,10518.3,10608.5
2018-05-28,10629.0,10699.0,10629.0,10676.0
2018-05-29,10665.0,10704.0,10596.0,10617.0
2018-05-30,10569.9,10648.5,10539.9,10612.5
2018-05-31,10661.3,10750.8,10617.7,10737.0
2018-06-01,10725.0,10744.0,10670.0,10671.3
2018-06-04,10732.2,10732.2,10587.7,10606.5
2018-06-05,10598.7,10630.0,10552.0,10610.0
2018-06-06,10604.8,10701.0,10575.0,10690.0
2018-06-07,10725.3,10814.0,10725.3,10763.0
2018-06-08,10724.5,10759.4,10691.0,10738.0
2018-06-11,10768.3,10835.0,10761.3,10786.0
2018-06-12,10798.0,10849.9,10780.3,10848.0
2018-06-13,10860.0,10873.5,10831.5,10847.1
2018-06-14,10824.0,10834.0,10770.5,10813.3
2018-06-15,10799.0,10838.0,10735.5,10818.7
2018-06-18,10810.0,10817.3,10781.0,10789.6
2018-06-19,10760.0,10760.0,10704.5,10722.0
2018-06-20,10725.2,10796.9,10725.2,10788.0
2018-06-21,10799.8,10806.0,10716.7,10734.0
2018-06-22,10730.0,10849.0,10712.1,10837.0
2018-06-25,10785.0,10819.9,10746.5,10759.5
2018-06-26,10734.0,10806.7,10726.4,10757.9
2018-06-27,10811.8,10811.8,10651.5,10671.0
2018-06-28,10660.0,10677.5,10557.0,10587.6
2018-06-29,10591.0,10706.8,10591.0,10689.8
2018-07-02,10698.8,10705.0,10595.0,10647.5
2018-07-03,10645.0,10733.1,10630.4,10732.0
2018-07-04,10716.1,10776.9,10671.0,10766.1
2018-07-05,10760.0,10791.0,10731.2,10762.0
2018-07-06,10728.0,10816.7,10718.3,10774.0
2018-07-09,10812.3,10866.0,10801.3,10858.0
2018-07-10,10886.7,10959.2,10881.5,10948.0
2018-07-11,10936.9,10967.0,10918.0,10937.0
2018-07-12,10981.0,11069.0,10976.0,11015.5
2018-07-13,11048.0,11056.3,10993.3,11024.0
2018-07-16,11020.0,11020.1,10932.0,10950.0
2018-07-17,10947.0,11035.4,10938.0,11026.0
2018-07-18,11055.2,11073.8,10955.0,10984.0
2018-07-19,11002.2,11010.0,10942.2,10983.0
2018-07-20,10965.5,11043.1,10956.4,11030.6
2018-07-23,11022.0,11109.0,11008.6,11094.5
2018-07-24,11109.0,11152.0,11098.2,11137.0
2018-07-25,11158.0,11170.0,11118.8,11129.5
2018-07-26,11149.3,11181.0,11126.5,11167.5
2018-07-27,11234.3,11312.8,11225.3,11308.9
2018-07-30,11325.2,11345.2,11285.0,11339.0
2018-07-31,11330.0,11379.5,11290.6,11375.0
2018-08-01,11380.0,11402.8,11341.0,11353.0
2018-08-02,11343.9,11343.9,11274.0,11276.0
2018-08-03,11306.0,11406.9,11302.2,11396.0
2018-08-06,11420.2,11447.4,11386.5,11421.0
2018-08-07,11432.3,11445.0,11376.2,11424.3
2018-08-08,11428.3,11476.6,11399.0,11471.0
2018-08-09,11498.0,11504.7,11467.0,11484.0
2018-08-10,11465.0,11485.5,11430.2,11435.0
2018-08-13,11374.0,11427.7,11354.0,11387.0
2018-08-14,11394.8,11478.2,11390.2,11464.3
2018-08-16,11419.9,11460.0,11377.0,11417.0
2018-08-17,11439.8,11507.5,11420.0,11486.0
2018-08-20,11519.0,11585.3,11510.0,11582.8
2018-08-21,11579.0,11592.3,11553.0,11587.8
2018-08-23,11615.0,11622.0,11553.3,11596.5
2018-08-24,11580.0,11605.8,11541.0,11573.0
2018-08-27,11616.2,11712.9,11614.0,11712.0
2018-08-28,11735.0,11761.7,11715.0,11757.4
2018-08-29,11752.0,11763.8,11693.3,11705.3
2018-08-30,11715.0,11715.0,11642.1,11678.0
2018-08-31,11709.0,11793.0,11686.3,11731.7
2018-09-03,11755.15,11775.05,11620.0,11623.35
2018-09-04,11633.15,11649.6,11550.0,11581.15
2018-09-05,11554.95,11579.0,11437.0,11511.6
2018-09-06,11547.85,11603.0,11470.25,11546.0
2018-09-07,11550.0,11648.55,11512.6,11633.0
2018-09-10,11594.4,11598.8,11482.55,11488.5
2018-09-11,11498.75,11504.95,11322.8,11332.1
2018-09-12,11331.3,11430.0,11297.45,11412.9
2018-09-14,11482.5,11559.0,11466.0,11538.1
2018-09-17,11485.0,11490.0,11392.65,11396.05
2018-09-18,11388.05,11438.0,11298.1,11316.8
2018-09-19,11348.95,11373.9,11244.45,11272.0
2018-09-21,11304.95,11385.0,11005.55,11176.55
2018-09-24,11174.5,11185.0,10969.45,11000.0
2018-09-25,10970.1,11103.8,10909.05,11097.25
2018-09-26,11135.1,11149.0,11001.1,11051.5
2018-09-27,11073.5,11088.0,10944.55,10978.75
2018-09-28,11070.0,11099.9,10892.15,10964.3
2018-10-01,10931.0,11090.0,10857.55,11066.6
2018-10-03,11011.25,11025.0,10880.05,10880.05
2018-10-04,10752.0,10799.5,10593.25,10595.0
2018-10-05,10552.0,10588.9,10292.0,10292.0
2018-10-08,10273.9,10417.95,10212.35,10383.0
2018-10-09,10389.95,10424.0,10291.1,10304.3
2018-10-10,10333.35,10489.9,10324.15,10468.9
2018-10-11,10208.75,10370.0,10155.55,10259.1
2018-10-12,10329.65,10508.9,10321.9,10483.0
2018-10-15,10500.55,10531.95,10405.55,10520.2
2018-10-16,10531.05,10599.0,10516.25,10587.0
2018-10-17,10690.0,10699.95,10423.9,10446.5
2018-10-19,10337.0,10388.45,10246.35,10314.9
2018-10-22,10405.0,10405.0,10206.0,10239.9
2018-10-23,10160.0,10216.2,10092.55,10181.9
2018-10-24,10262.5,10277.95,10115.8,10237.0
2018-10-25,10140.0,10175.2,10073.0,10124.2
2018-10-26,10118.2,10177.0,10030.1,10043.5
2018-10-29,10089.75,10306.4,10055.55,10279.65
2018-10-30,10264.4,10315.0,10195.3,10225.0
2018-10-31,10231.1,10419.85,10111.35,10380.75
2018-11-01,10440.15,10447.0,10346.0,10413.0
2018-11-02,10490.0,10632.0,10478.25,10585.0
2018-11-05,10547.75,10570.0,10505.0,10556.75
2018-11-06,10574.95,10620.0,10512.0,10549.0
2018-11-09,10601.0,10643.95,10571.1,10619.8
2018-11-12,10601.1,10664.6,10490.25,10505.0
2018-11-13,10467.95,10632.0,10460.0,10608.05
2018-11-14,10655.0,10680.0,10551.0,10594.7
2018-11-15,10607.15,10680.0,10586.05,10623.0
2018-11-16,10657.95,10709.0,10636.0,10688.9
2018-11-19,10735.0,10779.4,10693.7,10776.0
2018-11-20,10749.0,10749.0,10651.2,10663.0
2018-11-21,10671.15,10684.2,10577.0,10626.9
2018-11-22,10617.95,10647.0,10511.95,10518.85
2018-11-26,10573.1,10650.0,10492.4,10645.0
2018-11-27,10610.9,10695.0,10585.0,10688.0
2018-11-28,10699.95,10747.2,10699.95,10712.35
2018-11-29,10786.05,10882.9,10777.1,10859.05
2018-11-30,10927.0,10949.75,10855.0,10915.0
2018-12-03,10961.15,10974.0,10871.3,10931.0
2018-12-04,10917.75,10929.95,10872.0,10903.0
2018-12-05,10850.35,10868.0,10786.75,10833.85
2018-12-06,10750.15,10754.4,10611.7,10617.6
2018-12-07,10665.25,10747.95,10637.1,10745.95
2018-12-10,10582.25,10597.7,10500.05,10500.3
2018-12-11,10355.0,10607.0,10352.1,10583.0
2018-12-12,10610.0,10798.9,10588.5,10779.95
2018-12-13,10834.25,10882.2,10777.3,10817.1
2018-12-14,10806.95,10837.0,10771.3,10821.9
2018-12-17,10855.15,10924.0,10855.15,10911.75
2018-12-18,10862.0,10940.0,10835.2,10937.0
2018-12-19,10959.95,11006.25,10946.45,10980.1
2018-12-20,10905.5,10991.0,10891.3,10985.55
2018-12-21,10960.0,10981.65,10755.0,10769.0
2018-12-24,10758.55,10789.95,10660.25,10696.0
2018-12-26,10637.65,10760.65,10536.4,10758.0
2018-12-27,10801.0,10834.4,10763.75,10780.65
2018-12-28,10850.05,10946.0,10850.0,10910.0
2018-12-31,10960.0,10984.8,10902.0,10919.0
2019-01-01,10909.95,10967.5,10843.2,10965.95
2019-01-02,10911.55,10938.0,10757.0,10825.0
2019-01-03,10833.95,10859.95,10710.05,10717.0
2019-01-04,10739.95,10793.45,10678.0,10780.0
2019-01-07,10861.0,10895.05,10778.0,10803.0
2019-01-08,10790.0,10872.75,10758.0,10832.05
2019-01-09,10892.6,10904.0,10764.95,10874.2
2019-01-10,10873.0,10898.2,10830.0,10854.0
2019-01-11,10873.95,10886.75,10772.55,10813.5
2019-01-14,10812.95,10820.0,10720.6,10769.1
2019-01-15,10805.15,10940.0,10792.35,10925.0
2019-01-16,10930.0,10963.0,10907.2,10921.2
2019-01-17,10942.95,10958.4,10855.0,10915.95
2019-01-18,10960.0,10964.0,10875.0,10935.0
2019-01-21,10930.05,11003.45,10902.15,10964.45
2019-01-22,10950.0,10954.0,10880.0,10929.1
2019-01-23,10921.35,10962.0,10835.0,10845.0
2019-01-24,10855.05,10885.0,10811.4,10879.95
2019-01-25,10899.95,10955.0,10761.65,10790.05
2019-01-28,10784.9,10821.85,10642.65,10695.15
2019-01-29,10679.05,10706.0,10597.7,10698.75
2019-01-30,10709.0,10714.0,10606.0,10633.0
2019-01-31,10688.95,10844.15,10676.1,10832.6
2019-02-01,10870.0,11023.2,10835.1,10915.8
2019-02-04,10887.0,10954.0,10830.05,10940.0
2019-02-05,10938.0,10970.05,10911.0,10955.0
2019-02-06,10986.65,11100.0,10986.35,11098.0
2019-02-07,11080.05,11142.85,11060.2,11082.5
2019-02-08,11049.95,11065.0,10935.0,10943.7
2019-02-11,10920.0,10945.9,10870.1,10923.35
2019-02-12,10914.0,10931.6,10850.15,10856.8
2019-02-13,10886.35,10905.0,10802.25,10802.6
2019-02-14,10801.2,10812.4,10741.3,10794.0
2019-02-15,10819.9,10819.9,10641.0,10750.15
2019-02-18,10809.9,10809.9,10653.3,10655.2
2019-02-19,10651.55,10756.6,10602.0,10614.85
2019-02-20,10660.25,10770.0,10649.95,10757.85
2019-02-21,10749.95,10833.0,10736.6,10808.9
2019-02-22,10790.0,10823.9,10772.5,10809.0
2019-02-25,10825.3,10896.9,10802.3,10887.1
2019-02-26,10794.0,10893.1,10725.15,10822.0
2019-02-27,10855.25,10942.25,10746.0,10800.1
2019-02-28,10863.0,10863.0,10786.75,10792.0
2019-03-01,10897.7,10929.45,10870.6,10914.0
2019-03-05,10859.9,11040.0,10843.05,11031.75
2019-03-06,11053.95,11094.5,11033.05,11085.45
2019-03-07,11114.9,11129.7,11064.0,11092.4
2019-03-08,11067.75,11083.85,11033.2,11078.0
2019-03-11,11073.9,11213.55,11065.3,11211.0
2019-03-12,11256.05,11352.55,11252.6,11325.55
2019-03-13,11202.0,11388.8,11101.05,11372.15
2019-03-14,11367.15,11399.0,11333.75,11387.0
2019-03-15,11390.0,11532.5,11390.0,11473.7
2019-03-18,11505.25,11554.35,11436.0,11512.1
2019-03-19,11525.05,11581.0,11475.0,11579.0
2019-03-20,11570.05,11580.0,11533.6,11557.0
2019-03-22,11569.95,11595.75,11451.0,11476.25
2019-03-25,11419.9,11419.9,11337.7,11373.4
2019-03-26,11370.0,11523.8,11363.25,11522.5
2019-03-27,11521.05,11573.7,11421.05,11448.0
2019-03-28,11458.65,11578.0,11448.9,11573.1
2019-03-29,11689.0,11718.5,11641.0,11682.35
2019-04-01,11719.2,11822.75,11708.25,11726.6
2019-04-02,11763.95,11794.7,11712.2,11785.9
2019-04-03,11788.3,11834.15,11715.0,11724.0
2019-04-04,11729.95,11754.0,11641.45,11681.6
2019-04-05,11700.0,11783.15,11680.05,11775.0
2019-04-08,11760.75,11780.05,11622.25,11675.55
2019-04-09,11707.75,11750.05,11632.0,11746.75
2019-04-10,11720.0,11744.0,11642.55,11653.0
2019-04-11,11648.55,11677.85,11605.2,11669.9
2019-04-12,11645.0,11727.0,11626.05,11687.0
2019-04-15,11689.95,11739.7,11682.7,11729.7
2019-04-16,11758.25,11847.1,11758.25,11833.0
2019-04-18,11859.0,11859.0,11752.05,11765.0
2019-04-22,11716.3,11749.9,11609.2,11616.0
2019-04-23,11631.15,11664.6,11573.5,11589.95
2019-04-24,11602.3,11756.0,11579.05,11732.75
2019-04-25,11713.75,11797.85,11630.55,11642.8
2019-04-26,11769.95,11827.9,11725.0,11808.25
2019-04-30,11805.0,11838.5,11712.05,11789.0
2019-05-02,11751.1,11834.4,11735.0,11765.0
2019-05-03,11735.0,11824.45,11734.95,11762.2
2019-05-06,11671.1,11695.0,11626.85,11652.0
2019-05-07,11685.0,11692.0,11531.35,11542.85
2019-05-08,11509.9,11519.95,11403.4,11418.3
2019-05-09,11378.5,11397.4,11291.1,11341.6
2019-05-10,11329.0,11376.0,11283.7,11290.95
2019-05-13,11270.1,11328.0,11153.65,11187.2
2019-05-14,11170.1,11338.1,11138.0,11267.55
2019-05-15,11275.6,11300.0,11157.0,11160.25
2019-05-16,11189.95,11309.9,11152.25,11300.0
2019-05-17,11284.95,11447.7,11267.05,11440.8
2019-05-20,11651.1,11877.3,11601.1,11871.9
2019-05-21,11885.0,11895.0,11687.5,11724.0
2019-05-22,11740.2,11833.25,11710.0,11795.95
2019-05-23,11888.0,12070.0,11640.15,11713.75
2019-05-24,11765.1,11890.0,11678.1,11865.25
2019-05-27,11858.9,11960.0,11833.15,11915.0
2019-05-28,11959.0,11965.0,11856.5,11945.0
2019-05-29,11916.7,11934.95,11836.3,11863.55
2019-05-30,11865.0,11964.9,11856.9,11947.5
2019-05-31,12001.0,12047.0,11828.65,11924.55
2019-06-03,11941.65,12118.0,11915.05,12113.9
2019-06-04,12081.15,12111.8,12036.0,12072.5
2019-06-06,12044.7,12059.0,11866.25,11886.05
2019-06-07,11880.2,11933.0,11801.2,11887.9
2019-06-10,11950.05,11994.0,11875.15,11942.0
2019-06-11,11975.0,12022.85,11917.0,11978.0
2019-06-12,11960.05,11965.9,11877.35,11925.25
2019-06-13,11885.35,11950.0,11836.25,11919.65
2019-06-14,11900.05,11916.55,11811.6,11828.75
2019-06-17,11824.95,11830.0,11685.0,11697.55
2019-06-18,11701.0,11752.0,11657.1,11715.0
2019-06-19,11748.65,11815.0,11630.3,11720.9
2019-06-20,11670.0,11863.35,11668.05,11856.1
2019-06-21,11839.05,11842.6,11726.4,11754.5
2019-06-24,11730.2,11782.0,11681.0,11724.0
2019-06-25,11684.05,11834.0,11666.6,11788.85
2019-06-26,11774.9,11890.0,11767.1,11862.0
2019-06-27,11876.75,11914.7,11827.0,11843.3
2019-06-28,11907.7,11916.0,11828.0,11843.5
2019-07-01,11888.05,11924.95,11863.55,11907.0
2019-07-02,11910.4,11948.0,11840.2,11941.0
2019-07-03,11953.0,11976.0,11927.5,11950.5
2019-07-04,11947.15,11999.0,11942.65,11978.5
2019-07-05,11993.95,11998.95,11808.0,11817.4
2019-07-08,11769.9,11770.0,11527.35,11569.5
2019-07-09,11543.35,11594.1,11486.55,11552.0
2019-07-10,11549.5,11593.0,11467.55,11492.0
2019-07-11,11550.25,11606.0,11528.15,11579.0
2019-07-12,11580.0,11642.45,11530.0,11547.0
